Kd_t,Kd_c,aR,gR,dR,gT,aL_vals[0],gL,gC,gN,cis_act,cis_inh,peak_width
10.0,6.04,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,52.76,101.57,2.3333333333333335
10.0,8.02,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,55.13,101.31,2.3333333333333335
10.0,10.0,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,56.5,100.99,2.3333333333333335
0.1,0.1,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,61.69,101.64,4.0
0.1,2.08,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.08,0.0,1.5
0.1,4.06,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.31,0.0,1.5
0.1,6.04,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.39,0.0,1.5
0.1,8.02,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.43,0.0,1.5
0.1,10.0,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.46,0.0,1.5
2.08,0.1,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,5.66,121.42,1.5
2.08,2.08,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,52.45,101.85,1.6666666666666667
2.08,4.06,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,71.55,101.27,3.5
2.08,6.04,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,76.58,0.0,2.5
2.08,8.02,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,77.37,0.0,2.5
2.08,10.0,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,77.84,0.0,2.5
4.06,0.1,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,3.63,137.93,2.5
4.06,2.08,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,39.19,102.49,1.6666666666666667
4.06,4.06,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,42.21,102.2,1.6666666666666667
4.06,6.04,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,66.78,101.3,2.3333333333333335
4.06,8.02,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,68.02,101.19,2.3333333333333335
4.06,10.0,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,75.36,0.0,1.6666666666666667
6.04,0.1,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,2.82,154.82,1.6666666666666667
6.04,2.08,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,30.98,103.18,1.6666666666666667
6.04,4.06,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,34.41,102.72,1.6666666666666667
6.04,6.04,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,61.42,101.43,2.3333333333333335
6.04,8.02,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,63.12,101.31,2.3333333333333335
6.04,10.0,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,64.13,101.18,2.3333333333333335
8.02,0.1,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,2.38,172.12,2.3333333333333335
8.02,2.08,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,25.38,103.91,1.6666666666666667
8.02,4.06,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,29.08,103.24,1.6666666666666667
8.02,6.04,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,30.09,102.98,1.6666666666666667
8.02,8.02,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,58.78,101.42,2.3333333333333335
8.02,10.0,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,60.03,101.29,2.3333333333333335
10.0,0.1,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,2.11,189.86,2.3333333333333335
10.0,2.08,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,21.32,104.69,1.25
10.0,4.06,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,25.2,103.76,1.6666666666666667
10.0,6.04,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,26.18,103.45,1.6666666666666667
10.0,8.02,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,54.9,101.53,2.3333333333333335
10.0,10.0,0.15,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,56.37,101.39,2.3333333333333335
