Kd_t,Kd_c,aR,gR,dR,gT,aL_vals[0],gL,gC,gN,cis_act,cis_inh,startpeak,endpeak,peak_width,sig_change
2.08,2.08,0.11,2.03,0.05505843697107427,9.902102579427789,0.0,13.830104480981886,2.03,0.5545177444479562,22.68,0.0,1.0,,,[0 0 0 0 1 1 1]
2.08,2.08,0.11,2.03,0.034739692098270165,9.902102579427789,0.0,13.830104480981886,2.03,0.5545177444479562,35.57,0.0,1.0,,,[0 0 0 0 1 1 1]
2.08,2.08,0.11,0.5506,0.13830028144215673,9.902102579427789,0.0,13.830104480981886,2.03,0.5545177444479562,3.53,0.0,1.0,,,[0 0 0 0 1 0 0]
2.08,2.08,0.11,0.5506,0.08726186604559129,9.902102579427789,0.0,13.830104480981886,2.03,0.5545177444479562,5.17,0.0,1.0,,,[0 0 0 0 1 0 0]
2.08,2.08,0.11,0.5506,0.05505843697107427,9.902102579427789,0.0,13.830104480981886,2.03,0.5545177444479562,7.78,0.0,1.0,,,[0 0 0 0 1 0 0]
2.08,2.08,0.11,0.5506,0.034739692098270165,9.902102579427789,0.0,13.830104480981886,2.03,0.5545177444479562,11.91,0.0,1.0,,,[0 0 0 0 1 0 0]
2.08,2.08,0.11,27.5947,0.13830028144215673,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,34.3,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,27.5947,0.08726186604559129,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,54.1,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,27.5947,0.05505843697107427,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,85.47,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,27.5947,0.034739692098270165,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,114.73,0.0,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,7.4844,0.13830028144215673,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,23.17,0.0,10.0,,,[0 0 0 0 0 1 1]
