Kd_t,Kd_c,aR,gR,dR,gT,aL_vals[0],gL,gC,gN,cis_act,cis_inh,peak_width
2.08,2.08,0.11,0.5506,0.08726186604559129,9.902102579427789,0.0,13.830104480981886,3.8979,0.5545177444479562,4.3,0.0,251.1716323296355
2.08,2.08,0.11,0.5506,0.05505843697107427,9.902102579427789,0.0,13.830104480981886,3.8979,0.5545177444479562,6.46,0.0,251.1716323296355
2.08,2.08,0.11,0.5506,0.034739692098270165,9.902102579427789,0.0,13.830104480981886,3.8979,0.5545177444479562,9.89,0.0,251.1716323296355
2.08,2.08,0.11,27.5947,0.13830028144215673,9.902102579427789,0.0,13.830104480981886,1.465,0.5545177444479562,33.51,0.0,251.1716323296355
2.08,2.08,0.11,27.5947,0.08726186604559129,9.902102579427789,0.0,13.830104480981886,1.465,0.5545177444479562,52.84,0.0,251.1716323296355
2.08,2.08,0.11,27.5947,0.05505843697107427,9.902102579427789,0.0,13.830104480981886,1.465,0.5545177444479562,83.49,0.0,251.1716323296355
2.08,2.08,0.11,27.5947,0.034739692098270165,9.902102579427789,0.0,13.830104480981886,1.465,0.5545177444479562,112.06,0.0,251.1716323296355
2.08,2.08,0.11,10.3711,0.13830028144215673,9.902102579427789,0.0,13.830104480981886,1.465,0.5545177444479562,25.2,0.0,251.1716323296355
2.08,2.08,0.11,10.3711,0.08726186604559129,9.902102579427789,0.0,13.830104480981886,1.465,0.5545177444479562,39.64,0.0,251.1716323296355
2.08,2.08,0.11,10.3711,0.05505843697107427,9.902102579427789,0.0,13.830104480981886,1.465,0.5545177444479562,62.53,0.0,251.1716323296355
2.08,2.08,0.11,10.3711,0.034739692098270165,9.902102579427789,0.0,13.830104480981886,1.465,0.5545177444479562,98.82,0.0,251.1716323296355
2.08,2.08,0.11,3.8979,0.13830028144215673,9.902102579427789,0.0,13.830104480981886,1.465,0.5545177444479562,15.36,0.0,251.1716323296355
2.08,2.08,0.11,3.8979,0.08726186604559129,9.902102579427789,0.0,13.830104480981886,1.465,0.5545177444479562,23.99,0.0,251.1716323296355
2.08,2.08,0.11,3.8979,0.05505843697107427,9.902102579427789,0.0,13.830104480981886,1.465,0.5545177444479562,37.67,0.0,251.1716323296355
2.08,2.08,0.11,3.8979,0.034739692098270165,9.902102579427789,0.0,13.830104480981886,1.465,0.5545177444479562,59.35,0.0,251.1716323296355
2.08,2.08,0.11,1.465,0.13830028144215673,9.902102579427789,0.0,13.830104480981886,1.465,0.5545177444479562,7.82,0.0,1.25
2.08,2.08,0.11,1.465,0.08726186604559129,9.902102579427789,0.0,13.830104480981886,1.465,0.5545177444479562,11.99,0.0,1.25
2.08,2.08,0.11,1.465,0.05505843697107427,9.902102579427789,0.0,13.830104480981886,1.465,0.5545177444479562,18.6,0.0,1.25
2.08,2.08,0.11,1.465,0.034739692098270165,9.902102579427789,0.0,13.830104480981886,1.465,0.5545177444479562,29.06,0.0,1.25
2.08,2.08,0.11,0.5506,0.13830028144215673,9.902102579427789,0.0,13.830104480981886,1.465,0.5545177444479562,3.76,0.0,1.25
2.08,2.08,0.11,0.5506,0.08726186604559129,9.902102579427789,0.0,13.830104480981886,1.465,0.5545177444479562,5.51,0.0,1.25
2.08,2.08,0.11,0.5506,0.05505843697107427,9.902102579427789,0.0,13.830104480981886,1.465,0.5545177444479562,8.29,0.0,1.25
2.08,2.08,0.11,0.5506,0.034739692098270165,9.902102579427789,0.0,13.830104480981886,1.465,0.5545177444479562,12.7,0.0,1.25
2.08,2.08,0.11,27.5947,0.13830028144215673,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,34.3,0.0,1.25
2.08,2.08,0.11,27.5947,0.08726186604559129,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,54.1,0.0,1.25
2.08,2.08,0.11,27.5947,0.05505843697107427,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,85.47,0.0,1.25
2.08,2.08,0.11,27.5947,0.034739692098270165,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,114.73,0.0,1.25
2.08,2.08,0.11,10.3711,0.13830028144215673,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,26.42,0.0,1.25
2.08,2.08,0.11,10.3711,0.08726186604559129,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,41.57,0.0,1.25
2.08,2.08,0.11,10.3711,0.05505843697107427,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,65.57,0.0,1.25
2.08,2.08,0.11,10.3711,0.034739692098270165,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,103.62,0.0,1.25
2.08,2.08,0.11,3.8979,0.13830028144215673,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,16.58,0.0,1.25
2.08,2.08,0.11,3.8979,0.08726186604559129,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,25.9,0.0,1.4
2.08,2.08,0.11,3.8979,0.05505843697107427,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,40.68,0.0,1.4
2.08,2.08,0.11,3.8979,0.034739692098270165,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,64.1,0.0,1.4
2.08,2.08,0.11,1.465,0.13830028144215673,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,8.65,0.0,1.25
2.08,2.08,0.11,1.465,0.08726186604559129,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,13.26,0.0,1.25
2.08,2.08,0.11,1.465,0.05505843697107427,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,20.57,0.0,1.25
2.08,2.08,0.11,1.465,0.034739692098270165,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,32.15,0.0,1.25
2.08,2.08,0.11,0.5506,0.13830028144215673,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,3.62,128.02,1.75
2.08,2.08,0.11,0.5506,0.08726186604559129,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,5.28,117.5,1.75
2.08,2.08,0.11,0.5506,0.05505843697107427,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,7.91,110.97,1.75
2.08,2.08,0.11,0.5506,0.034739692098270165,9.902102579427789,0.0,13.830104480981886,0.5506,0.5545177444479562,12.08,106.88,1.75
2.08,2.08,0.11,27.5947,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,27.5947,0.5545177444479562,28.91,0.0,1.75
2.08,2.08,0.11,27.5947,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,27.5947,0.5545177444479562,45.67,0.0,1.75
2.08,2.08,0.11,27.5947,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,27.5947,0.5545177444479562,72.23,0.0,1.75
2.08,2.08,0.11,27.5947,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,27.5947,0.5545177444479562,97.01,0.0,1.75
2.08,2.08,0.11,10.3711,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,27.5947,0.5545177444479562,11.57,0.0,1.75
2.08,2.08,0.11,10.3711,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,27.5947,0.5545177444479562,18.22,0.0,1.75
2.08,2.08,0.11,10.3711,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,27.5947,0.5545177444479562,28.77,0.0,1.75
2.08,2.08,0.11,10.3711,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,27.5947,0.5545177444479562,45.49,0.0,1.75
2.08,2.08,0.11,3.8979,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,27.5947,0.5545177444479562,5.09,0.0,1.75
2.08,2.08,0.11,3.8979,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,27.5947,0.5545177444479562,7.96,0.0,1.75
2.08,2.08,0.11,3.8979,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,27.5947,0.5545177444479562,12.5,0.0,1.75
2.08,2.08,0.11,3.8979,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,27.5947,0.5545177444479562,19.7,0.0,1.75
2.08,2.08,0.11,1.465,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,27.5947,0.5545177444479562,2.14,0.0,1.75
2.08,2.08,0.11,1.465,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,27.5947,0.5545177444479562,3.28,0.0,1.75
2.08,2.08,0.11,1.465,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,27.5947,0.5545177444479562,5.09,0.0,1.75
2.08,2.08,0.11,1.465,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,27.5947,0.5545177444479562,7.95,0.0,1.75
2.08,2.08,0.11,0.5506,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,27.5947,0.5545177444479562,1.0,inf,1.75
2.08,2.08,0.11,0.5506,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,27.5947,0.5545177444479562,1.38,0.0,1.75
2.08,2.08,0.11,0.5506,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,27.5947,0.5545177444479562,2.07,0.0,1.75
2.08,2.08,0.11,0.5506,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,27.5947,0.5545177444479562,3.17,0.0,1.75
2.08,2.08,0.11,27.5947,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,10.3711,0.5545177444479562,32.52,0.0,1.75
2.08,2.08,0.11,27.5947,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,10.3711,0.5545177444479562,51.39,0.0,1.75
2.08,2.08,0.11,27.5947,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,10.3711,0.5545177444479562,81.28,0.0,1.75
2.08,2.08,0.11,27.5947,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,10.3711,0.5545177444479562,109.18,0.0,1.75
2.08,2.08,0.11,10.3711,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,10.3711,0.5545177444479562,19.3,0.0,1.75
2.08,2.08,0.11,10.3711,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,10.3711,0.5545177444479562,30.41,0.0,1.75
2.08,2.08,0.11,10.3711,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,10.3711,0.5545177444479562,48.01,0.0,1.75
2.08,2.08,0.11,10.3711,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,10.3711,0.5545177444479562,75.91,0.0,1.75
2.08,2.08,0.11,3.8979,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,10.3711,0.5545177444479562,9.41,0.0,1.75
2.08,2.08,0.11,3.8979,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,10.3711,0.5545177444479562,14.71,0.0,1.75
2.08,2.08,0.11,3.8979,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,10.3711,0.5545177444479562,23.12,0.0,1.75
2.08,2.08,0.11,3.8979,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,10.3711,0.5545177444479562,36.43,0.0,1.75
2.08,2.08,0.11,1.465,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,10.3711,0.5545177444479562,4.16,0.0,1.75
2.08,2.08,0.11,1.465,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,10.3711,0.5545177444479562,6.38,0.0,1.75
2.08,2.08,0.11,1.465,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,10.3711,0.5545177444479562,9.89,0.0,1.75
2.08,2.08,0.11,1.465,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,10.3711,0.5545177444479562,15.46,0.0,1.75
2.08,2.08,0.11,0.5506,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,10.3711,0.5545177444479562,1.87,0.0,1.75
2.08,2.08,0.11,0.5506,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,10.3711,0.5545177444479562,2.74,0.0,1.75
2.08,2.08,0.11,0.5506,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,10.3711,0.5545177444479562,4.11,0.0,1.75
2.08,2.08,0.11,0.5506,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,10.3711,0.5545177444479562,6.3,0.0,1.75
2.08,2.08,0.11,27.5947,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,3.8979,0.5545177444479562,38.74,0.0,1.75
2.08,2.08,0.11,27.5947,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,3.8979,0.5545177444479562,61.22,0.0,1.75
2.08,2.08,0.11,27.5947,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,3.8979,0.5545177444479562,96.84,0.0,1.75
2.08,2.08,0.11,27.5947,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,3.8979,0.5545177444479562,130.08,0.0,1.75
2.08,2.08,0.11,10.3711,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,3.8979,0.5545177444479562,25.8,0.0,1.75
2.08,2.08,0.11,10.3711,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,3.8979,0.5545177444479562,40.65,0.0,1.75
2.08,2.08,0.11,10.3711,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,3.8979,0.5545177444479562,64.19,0.0,1.75
2.08,2.08,0.11,10.3711,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,3.8979,0.5545177444479562,101.49,0.0,1.75
2.08,2.08,0.11,3.8979,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,3.8979,0.5545177444479562,13.84,0.0,1.75
2.08,2.08,0.11,3.8979,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,3.8979,0.5545177444479562,21.64,0.0,1.75
2.08,2.08,0.11,3.8979,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,3.8979,0.5545177444479562,34.0,0.0,1.75
2.08,2.08,0.11,3.8979,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,3.8979,0.5545177444479562,53.59,0.0,1.75
2.08,2.08,0.11,1.465,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,3.8979,0.5545177444479562,6.46,0.0,1.75
2.08,2.08,0.11,1.465,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,3.8979,0.5545177444479562,9.9,0.0,1.75
2.08,2.08,0.11,1.465,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,3.8979,0.5545177444479562,15.36,0.0,1.75
2.08,2.08,0.11,1.465,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,3.8979,0.5545177444479562,24.01,0.0,1.75
2.08,2.08,0.11,0.5506,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,3.8979,0.5545177444479562,2.97,0.0,1.75
2.08,2.08,0.11,0.5506,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,3.8979,0.5545177444479562,4.35,0.0,1.75
2.08,2.08,0.11,0.5506,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,3.8979,0.5545177444479562,6.55,0.0,1.75
2.08,2.08,0.11,0.5506,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,3.8979,0.5545177444479562,10.03,0.0,1.75
2.08,2.08,0.11,27.5947,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,1.465,0.5545177444479562,41.75,0.0,1.75
2.08,2.08,0.11,27.5947,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,1.465,0.5545177444479562,65.97,0.0,1.75
2.08,2.08,0.11,27.5947,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,1.465,0.5545177444479562,104.35,0.0,1.75
2.08,2.08,0.11,27.5947,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,1.465,0.5545177444479562,140.18,0.0,1.75
2.08,2.08,0.11,10.3711,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,1.465,0.5545177444479562,29.55,0.0,1.75
2.08,2.08,0.11,10.3711,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,1.465,0.5545177444479562,46.56,0.0,1.75
2.08,2.08,0.11,10.3711,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,1.465,0.5545177444479562,73.52,0.0,1.75
2.08,2.08,0.11,10.3711,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,1.465,0.5545177444479562,116.25,0.0,1.75
2.08,2.08,0.11,3.8979,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,1.465,0.5545177444479562,16.83,0.0,1.75
2.08,2.08,0.11,3.8979,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,1.465,0.5545177444479562,26.32,0.0,1.25
2.08,2.08,0.11,3.8979,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,1.465,0.5545177444479562,41.36,0.0,1.25
2.08,2.08,0.11,3.8979,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,1.465,0.5545177444479562,65.2,0.0,1.25
2.08,2.08,0.11,1.465,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,1.465,0.5545177444479562,8.16,0.0,1.25
2.08,2.08,0.11,1.465,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,1.465,0.5545177444479562,12.52,0.0,1.25
2.08,2.08,0.11,1.465,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,1.465,0.5545177444479562,19.43,0.0,1.25
2.08,2.08,0.11,1.465,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,1.465,0.5545177444479562,30.38,0.0,1.25
2.08,2.08,0.11,0.5506,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,1.465,0.5545177444479562,3.83,0.0,1.25
2.08,2.08,0.11,0.5506,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,1.465,0.5545177444479562,5.61,0.0,1.3333333333333333
2.08,2.08,0.11,0.5506,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,1.465,0.5545177444479562,8.44,0.0,1.3333333333333333
2.08,2.08,0.11,0.5506,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,1.465,0.5545177444479562,12.93,0.0,1.3333333333333333
2.08,2.08,0.11,27.5947,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,0.5506,0.5545177444479562,43.0,0.0,1.3333333333333333
2.08,2.08,0.11,27.5947,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,0.5506,0.5545177444479562,67.95,0.0,1.3333333333333333
2.08,2.08,0.11,27.5947,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,0.5506,0.5545177444479562,107.49,0.0,1.3333333333333333
2.08,2.08,0.11,27.5947,0.034739692098270165,9.902102579427789,0.0,5.5058637633829415,0.5506,0.5545177444479562,144.39,0.0,1.3333333333333333
2.08,2.08,0.11,10.3711,0.13830028144215673,9.902102579427789,0.0,5.5058637633829415,0.5506,0.5545177444479562,31.26,0.0,1.3333333333333333
2.08,2.08,0.11,10.3711,0.08726186604559129,9.902102579427789,0.0,5.5058637633829415,0.5506,0.5545177444479562,49.26,0.0,1.3333333333333333
2.08,2.08,0.11,10.3711,0.05505843697107427,9.902102579427789,0.0,5.5058637633829415,0.5506,0.5545177444479562,77.78,0.0,1.3333333333333333
