Kd_t,Kd_c,aR,gR,dR,gT,aL_vals[0],gL,gC,gN,cis_act,cis_inh,startpeak,endpeak,peak_width,sig_change
8.02,2.08,0.07,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,50.65,0.0,,,,[0 0 0 0 0 0 0]
8.02,4.06,0.07,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,62.5,0.0,,,,[0 0 0 0 0 0 0]
8.02,6.04,0.07,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,66.96,0.0,1.0,,,[0 0 0 0 1 0 0]
8.02,8.02,0.07,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,69.38,0.0,1.0,,,[0 0 0 0 1 0 0]
8.02,10.0,0.07,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,70.9,0.0,1.0,,,[0 0 0 0 1 0 0]
10.0,0.1,0.07,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,2.44,156.52,,,,[0 0 0 0 0 0 0]
10.0,2.08,0.07,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,43.86,0.0,,,,[0 0 0 0 0 0 0]
10.0,4.06,0.07,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,58.94,0.0,,,,[0 0 0 0 0 0 0]
10.0,6.04,0.07,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,64.17,0.0,,,,[0 0 0 0 0 0 0]
10.0,8.02,0.07,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,67.02,0.0,1.0,,,[0 0 0 0 1 0 0]
10.0,10.0,0.07,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,68.82,0.0,1.0,,,[0 0 0 0 1 0 0]
0.1,0.1,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,71.61,0.0,0.01,,,[0 0 1 1 0 0 0]
0.1,2.08,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.08,0.0,0.01,,,[0 0 1 1 0 0 0]
0.1,4.06,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.31,0.0,0.01,,,[0 0 1 1 0 0 0]
0.1,6.04,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.39,0.0,0.01,,,[0 0 1 1 0 0 0]
0.1,8.02,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.43,0.0,0.01,,,[0 0 1 1 0 0 0]
0.1,10.0,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.46,0.0,0.01,,,[0 0 1 1 0 0 0]
2.08,0.1,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,7.67,113.59,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,71.02,0.0,0.1,,,[0 0 0 1 1 0 0]
2.08,4.06,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,75.12,0.0,0.1,,,[0 0 0 1 1 0 0]
2.08,6.04,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,76.6,0.0,0.1,,,[0 0 0 1 1 0 0]
2.08,8.02,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,77.38,0.0,0.1,,,[0 0 0 1 1 0 0]
2.08,10.0,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,77.85,0.0,0.1,,,[0 0 0 1 1 0 0]
4.06,0.1,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,4.66,125.98,,,,[0 0 0 0 0 0 0]
4.06,2.08,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,55.7,98.54,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
4.06,4.06,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,70.44,0.0,1.0,,,[0 0 0 0 1 0 0]
4.06,6.04,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,73.12,0.0,1.0,,,[0 0 0 0 1 0 0]
4.06,8.02,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,74.52,0.0,1.0,,,[0 0 0 0 1 0 0]
4.06,10.0,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,75.39,0.0,1.0,,,[0 0 0 0 1 0 0]
6.04,0.1,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,3.5,138.69,,,,[0 0 0 0 0 0 0]
6.04,2.08,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,47.66,99.69,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
6.04,4.06,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,66.13,0.0,1.0,,,[0 0 0 0 1 0 0]
6.04,6.04,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,69.87,0.0,1.0,,,[0 0 0 0 1 0 0]
6.04,8.02,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,71.84,0.0,1.0,,,[0 0 0 0 1 0 0]
6.04,10.0,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,73.07,0.0,1.0,,,[0 0 0 0 1 0 0]
8.02,0.1,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,2.88,151.83,,,,[0 0 0 0 0 0 0]
8.02,2.08,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,40.85,100.39,,100.0,,[ 0  0  0  0  0 -1 -1]
8.02,4.06,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,49.31,96.14,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
8.02,6.04,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,66.82,0.0,1.0,,,[0 0 0 0 1 0 0]
8.02,8.02,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,69.31,0.0,1.0,,,[0 0 0 0 1 0 0]
8.02,10.0,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,70.86,0.0,1.0,,,[0 0 0 0 1 0 0]
10.0,0.1,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,2.5,165.44,,,,[0 0 0 0 0 0 0]
10.0,2.08,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,34.63,100.96,,100.0,,[ 0  0  0  0  0 -1 -1]
10.0,4.06,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,44.84,97.36,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
10.0,6.04,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,63.92,0.0,1.0,,,[0 0 0 0 1 0 0]
10.0,8.02,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,66.91,0.0,1.0,,,[0 0 0 0 1 0 0]
10.0,10.0,0.09,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,68.76,0.0,1.0,,,[0 0 0 0 1 0 0]
0.1,0.1,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,68.35,101.2,0.01,10.0,1000.0,[ 0  0  1  1 -1  0  0]
0.1,2.08,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.08,0.0,0.01,,,[0 0 1 1 0 0 0]
0.1,4.06,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.31,0.0,0.01,,,[0 0 1 1 0 0 0]
0.1,6.04,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.39,0.0,0.01,,,[0 0 1 1 0 0 0]
0.1,8.02,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.43,0.0,0.01,,,[0 0 1 1 0 0 0]
0.1,10.0,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.46,0.0,0.01,,,[0 0 1 1 0 0 0]
2.08,0.1,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,7.73,114.68,,,,[0 0 0 0 0 0 0]
2.08,2.08,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,65.77,100.97,0.1,100.0,1000.0,[ 0  0  0  1  1 -1 -1]
2.08,4.06,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,75.1,0.0,0.1,,,[0 0 0 1 1 0 0]
2.08,6.04,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,76.6,0.0,0.1,,,[0 0 0 1 1 0 0]
2.08,8.02,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,77.37,0.0,0.1,,,[0 0 0 1 1 0 0]
2.08,10.0,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,77.85,0.0,0.1,,,[0 0 0 1 1 0 0]
4.06,0.1,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,4.74,126.58,,,,[0 0 0 0 0 0 0]
4.06,2.08,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,55.18,101.46,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
4.06,4.06,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,61.1,100.63,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
4.06,6.04,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,73.09,0.0,1.0,,,[0 0 0 0 1 0 0]
4.06,8.02,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,74.51,0.0,0.1,,,[0 0 0 1 1 0 0]
4.06,10.0,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,75.38,0.0,0.1,,,[0 0 0 1 1 0 0]
6.04,0.1,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,3.56,138.82,,,,[0 0 0 0 0 0 0]
6.04,2.08,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,19.42,104.58,,,,[0 0 0 0 0 0 0]
6.04,4.06,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,54.46,101.05,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
6.04,6.04,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,57.07,100.04,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
6.04,8.02,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,71.8,0.0,1.0,,,[0 0 0 0 1 0 0]
6.04,10.0,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,73.04,0.0,1.0,,,[0 0 0 0 1 0 0]
8.02,0.1,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,2.93,151.45,,,,[0 0 0 0 0 0 0]
8.02,2.08,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,15.77,105.9,,,,[0 0 0 0 0 0 0]
8.02,4.06,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,48.96,101.36,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
8.02,6.04,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,52.01,100.49,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
8.02,8.02,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,53.56,99.06,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
8.02,10.0,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,70.81,0.0,1.0,,,[0 0 0 0 1 0 0]
10.0,0.1,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,2.54,164.49,,,,[0 0 0 0 0 0 0]
10.0,2.08,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,13.32,107.2,,,,[0 0 0 0 0 0 0]
10.0,4.06,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,44.28,101.63,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
10.0,6.04,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,47.73,100.82,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
10.0,8.02,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,49.43,99.6,1.0,100.0,100.0,[ 0  0  0  0  1 -1 -1]
10.0,10.0,0.11,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,68.67,0.0,1.0,,,[0 0 0 0 1 0 0]
0.1,0.1,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,34.55,102.92,0.01,1.0,100.0,[ 0  0  1 -1  0  0  0]
0.1,2.08,0.13,0.8664339756999315,0.01,9.902102579427789,0.0,2.3104906018664844,0.8664339756999315,0.5545177444479562,80.08,0.0,0.01,,,[0 0 1 1 0 0 0]
